Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Organization),Estimated Revenue Range,Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Lyxia China,https://www.crunchbase.com/organization/lyxia,"Biofuel, Biotechnology, Energy","Shenzhen, Guangdong, China",Lyxia China is a biotechnology platform for mass microalgae cultivation.,"137,706",Less than $1M,Active,2012-01-01,year,,,,,For Profit,http://www.lyxia.com,"Lyxia is a biotechnology corporation founded in the State of Delaware at 2012, providing a pioneer technology platform to harness the prolific biofuel yield from microalgae. Lyxia:registered: homes in the desired breakthrough for the current bottleneck of large scale fuel and protein production, and further turns these renewable resource into commercial oil.",Early Stage Venture,18700000,USD,18700000
HeRui BioMed,https://www.crunchbase.com/organization/herui-biomed,"Biotechnology, Health Care, Medical, Pharmaceutical","Suzhou, Jiangsu, China",HeRui BioMed offers digestive system diagnostic services.,"138,481",,Active,2012-05-24,day,,,,,For Profit,http://www.herui.co,"HeRui BioMed provides diagnostic services that include serology and stool testing for early diagnosis and inflammatory bowel disease, precision drug testing of biological preparations, blood drug concentration testing of immunosuppressants, and liver injury testing.",Early Stage Venture,13000000,CNY,2020918
Precision Gene,https://www.crunchbase.com/organization/precision-gene,"Big Data, Biotechnology, Medical","Suzhou, Jiangsu, China",Precision Gene is a research company for artificial intelligence pharmaceuticals.,"138,742",,Active,2016-03-22,day,,,,,For Profit,http://www.precisiongene.cn,"Precision Gene is a microbiome technology company that focuses on artificial intelligence pharmaceuticals for the treatment of human intestinal microbes and is a development company for live bacterial innovative drugs. For inquiries, email, telephone numbers, and physical addresses are available on their website.",Seed,10000000,CNY,1505956
Chi Biomedicine,https://www.crunchbase.com/organization/chi-biomedicine,"Biotechnology, Health Care, Medical","Longhua, Guangdong, China",Chi Biomedicine provides medical and health management services with genetic technology.,"139,097",,Active,2016-01-01,year,,,,,For Profit,http://chi-biomedicine.com/,"Chi Biomedicine has a genetic data analysis algorithm that was developed and is recognised internationally. It is designated as the recommended algorithm and provides medical and health management services with genetic technology. For inquiries, email, telephone numbers, and physical addresses are available on their website.",Late Stage Venture,63000000,CNY,9552672
GenTarGet,https://www.crunchbase.com/organization/gentarget,"Biotechnology, Health Care, Medical, Pharmaceutical","Shenzhen, Guangdong, China",GenTarGet is a biopharmaceutical research and development company that develops the clinical application of first-in-class biomedicine.,"139,102",,Active,2015-05-21,day,,,,,For Profit,http://www.gentargeting.com/,,Early Stage Venture,13000000,CNY,2063282
iCell,https://www.crunchbase.com/organization/icell,"Biotechnology, Health Care, Medical","Putuo, Shanghai, China",iCell is a provider of a biotechnology platform intended to specialize in basic research and clinical application of immune cells.,"139,403",,Active,2010-05-25,day,,,,,For Profit,http://www.icell.com.cn/,"iCell is a cell biotechnology company that specializes in basic research and clinical applications of immune cells. The company focuses on stem cell and immune cell basic research and clinical translational application research, cell product development, production and quality assurance, preclinical cell therapy testing, clinical efficacy evaluation and prognostic analysis, and providing cell therapy to doctors and patients.",Early Stage Venture,10000000,CNY,1546045
AnyGo,https://www.crunchbase.com/organization/anygo,"Biotechnology, Health Care","Beijing, Beijing, China","AnyGo is a pet healthcare company that offers various services including antibody detection, rabies neutralization, and food allergen test.","139,754",$10M to $50M,Active,2016-01-01,year,,,,,For Profit,http://www.anygo-pet.com/,"AnyGo is a pet healthcare company intended to keep pets safe. The company's range of services includes antibody detection, rabies neutralization food allergen test, pet genetic test, tumor detection, endocrine testing and other related services, enabling pet owners to protect their pets from diseases.",Seed,10000000,CNY,1454672
GOLDMAG,https://www.crunchbase.com/organization/goldmag-4954,"Biotechnology, Health Care, Medical, Medical Device","Xian Shi, Shaanxi, China",GOLDMAG engages in cancer diagnostic reagents development.,"141,280",,Closed,2010-09-13,day,,,,none,For Profit,http://www.goldmag.com.cn/,"GOLDMAG research, development, production, and sales of related products. They has core invention patents ranging from the synthesis of nanomaterials, the labeling of biomolecules on its surface, and the research on clinical diagnostic methodology. The technology is at that level. and primary prevention of cardiovascular disease .",Early Stage Venture,33000000,CNY,5044911
BIOM,https://www.crunchbase.com/organization/biom-ecf9,"Biotechnology, Health Care, Medical","Haidian, Beijing, China","BIOM focuses on the research and development of biomedical materials, regenerative medicine, and tissue engineering.","142,616",,Active,2011-05-24,day,,,,,For Profit,http://www.tsinghuabiom.com/,,Early Stage Venture,13000000,CNY,2016834
Yunjian,https://www.crunchbase.com/organization/yunjian,"Biotechnology, Health Care, Information Technology, Medical","Hangzhou, Zhejiang, China",Yunjian is a metabolomics- and protein-based marker-finding technology.,"143,379",,Active,2015-05-28,day,,,,,For Profit,http://www.51yunjian.com,"Yunjian is a new generation of metabolomics- and protein-based marker-finding technologies. has developed a distinctive analytic platform based on mass spectrometry proteomics and big data, driven by medical theories that greatly reduce the time required by conventional methods to find disease markers. has a wealth of experience in big data illness models, medication development, disease biomarker identification, clinical translation and diagnostics, and data security.",Early Stage Venture,8000000,CNY,1292783
Crabyter,https://www.crunchbase.com/organization/crabyter,"Analytics, Biotechnology, Data Management, Information Services, Information Technology, Medical","Putuo, Shanghai, China",Crabyter develops a clinical scientific research data management platform.,"144,411",,Active,2013-12-09,day,,,,,For Profit,https://www.sinyoo.net/,"Crabyter is a data company focusing on clinical research. They develop a clinical scientific research data management platform known as Crabyter Scientific Research Bao. Their product line includes CrabDB Scientific Research Bao Database, CrabEDC Scientific Research Bao EDC, and CrabSTAT Easy Statistics.",Early Stage Venture,43000000,CNY,6513702
Landcent,https://www.crunchbase.com/organization/landcent-8dea,"Biotechnology, Consumer Goods, Manufacturing, Sales","Songjiang, Shanghai, China","Landcent specializes in research and development, production and sales of various vector control products.","144,442",,Active,2011-06-16,day,,,,,For Profit,https://landcentgroup.com.cn,,Seed,10000000,CNY,1439740
Qitian,https://www.crunchbase.com/organization/qitian,"Biotechnology, Genetics, Health Care","Wuxi Shi, Jiangsu, China",Qitian is a genetic testing technology developer company.,"144,838",,Active,2012-08-29,day,,,,,For Profit,http://www.qt-bio.com/,"Qitian offers molecular detection technology services. They develop mobile miniaturized equipment, manage spatial limitations, and create a mobile molecular detection platform. They also offer technical support and after-sale services. The company's contact modes are mail, phone, and physical address.",Early Stage Venture,10000000,CNY,1506115
TERRY DR,https://www.crunchbase.com/organization/terry-dr,"Biotechnology, Eyewear, Human Computer Interaction, Product Research","Nanjing, Jiangsu, China",TERRY DR engages in research and development of products for the optics industry.,"144,987",,Active,2016-02-18,day,,,,,For Profit,https://www.terrydr.com/,"TERRY DR provides single-cell tissue phenotype analysis services. They offer services that include in situ hybridization probe reagents, a fully automatic immunohistochemical staining machine, dyeing machine client software, a digital pathology slide scanner, and scanner client software.",Seed,5000000,CNY,788668
"BCY Pharm Co., Ltd",https://www.crunchbase.com/organization/bcy-pharm-co-ltd,"Biotechnology, Pharmaceutical, Sales","Suzhou, Jiangsu, China",BCY Pharm is a drugs research and development company.,"145,273",,Active,2011-10-28,day,2023-02-14,day,,,For Profit,http://bcypharm.com,"BCY Pharm is engaged in the research and development and industrialization of innovative drugs. The disease is involved in its main business and the product pipeline mainly includes skin diseases, inflammatory, and infectious skin diseases, etc.",M&A,13000000,CNY,2040213
Yinuo Pharmaceutical,https://www.crunchbase.com/organization/yinuo-pharmaceutical,"Biotechnology, Medical, Pharmaceutical","Hangzhou, Zhejiang, China",Yinuo Pharmaceuticals is a small molecule inhibitor drug developer.,"145,321",,Active,2019-02-01,month,,,,,For Profit,,,Seed,40000000,CNY,5941329
