Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
INSEAD GAIN - Global Angel & Investment Network,https://www.crunchbase.com/organization/insead-gain-global-angel-investing-network,,"Singapore, Central Region, Singapore","An alumni-led global network that provides an exclusive digital space for INSEAD angels, investors and entrepreneurs","763,076",Active,2020-01-01,year,,,,,For Profit,https://insead-gain.hatcher.com,"- Quickly find INSEAD angels and investors across the globe with a mandate or interest in your vertical, access mentors and advisors to help you scale faster and better - Thrusting INSEAD angel and investment activities into the 21st century using data-driven insights for screening opportunities, pooling individual seed investments and analyzing reports - Contribute to the INSEAD family as a mentor, provide internship opportunities to students, and pledge a small part of your yield or venture to dedicated INSEAD scholarships",,,,
Fabrique Love,https://www.crunchbase.com/organization/fabrique-love,"Consumer Goods, Event Management","Bukit Merah, Central Region, Singapore",Fabrique is a social development network accredited dating agency.,"765,265",Active,2020-01-01,year,,,,,For Profit,https://www.fabriquelove.com/,,,,,
Mr. Bucket Chocolaterie,https://www.crunchbase.com/organization/mr-bucket-chocolaterie,"Confectionery, Direct Sales, Food and Beverage, Food Processing","Singapore, Central Region, Singapore",Mr. Bucket Chocolaterie produces and sells chocolates.,"770,549",Active,2020-01-01,year,,,,,For Profit,https://mrbucket.com.sg,,,,,
DeStation,https://www.crunchbase.com/organization/destation,"Blockchain, Computer, Network Security","Singapore, Central Region, Singapore",DeStation operates as a network security firm.,"772,863",Active,2020-01-01,year,,,,,For Profit,https://destation.org,"DeStation is an NFT universal identifier protocol that connects and augments all NFTs across all blockchains using common token metadata standards. They are building the infrastructure and ecosystem required to power platforms that will provide a modern, mainstream, and developer-friendly NFT experience.",,,,
SingCell,https://www.crunchbase.com/organization/singcell,"Biotechnology, Genetics, Manufacturing, Medical","Bukit Merah, Central Region, Singapore","SingCell provides QC testing, process development, and manufacturing services for stem cell therapy and clean meat companies.","776,447",Active,2020-01-01,year,,,,,For Profit,https://www.singcell.com,,,,,
Only Insure,https://www.crunchbase.com/organization/only-insure,"Apps, Auto Insurance, Financial Services, InsurTech, Transportation","Singapore, Central Region, Singapore",Only Insure provides automobile insurance options that depends on their driving skills.,"776,495",Active,2020-01-01,year,,,,,For Profit,https://www.onlyinsure.co/,Only Insure provides automobile insurance options that depends on their driving skills. It offers premium packages that can be customized after testing owner's way of driving through the application. Only Insure is based in Singapore.,Seed,,USD,
MBiz Software,https://www.crunchbase.com/organization/mbiz-software,"Information Services, Information Technology, Software","Singapore, Central Region, Singapore",MBiz Software is an IT services company that offers software development and system integration services.,"777,663",Active,2020-01-01,year,,,,,For Profit,https://mbizsoftware.com,,,,,
Pleco,https://www.crunchbase.com/organization/pleco,"Accounting, Business Development, Human Resources, Information Technology, Outsourcing","Singapore, Central Region, Singapore","Pleco specializes in accounting, business development, human resources, and digital transformation solutions.","782,320",Active,2020-01-01,year,,,,,For Profit,https://plecoinc.com,,,,,
Climate Smart Ventures,https://www.crunchbase.com/organization/climate-smart-ventures,"Advice, Energy, Financial Services, Renewable Energy, Venture Capital","Singapore, Central Region, Singapore",Climate Smart Ventures is a transition and transaction advisory firm that specializes in financial advice and energy transition services.,"782,672",Active,2020-01-01,year,,,,,For Profit,http://climatesmartventures.com,,,,,
Shardings,https://www.crunchbase.com/organization/shardings,"Apps, Information Technology, Software","Singapore, Central Region, Singapore",Shardings is a conferencing platform which helps people who regularly host meetings and workshops to create and share videos.,"783,670",Active,2020-01-01,year,,,,,For Profit,https://shardings.com/,,,,,
Oakify,https://www.crunchbase.com/organization/oakify,"Apps, Financial Services, FinTech, Information Services, Marketplace","Singapore, Central Region, Singapore",Oakify is a digital financial wellness app and self-service advisory marketplace.,"787,703",Active,2020-01-01,year,,,,,For Profit,https://oakify.ai,Oakify is a digital financial planner and self-service advisory marketplace supporting users’ long-term financial wellness and resilience.,,,USD,
Associer,https://www.crunchbase.com/organization/associer,"Consulting, Human Resources, Recruiting, Staffing Agency, Training","Singapore, Central Region, Singapore","Associer is a HR consulting firm that provides recruitment, HR training, and leadership coaching services.","820,787",Active,2020-01-01,month,,,,,For Profit,https://associer-intl.com,,,,,
Automate Labs,https://www.crunchbase.com/organization/automate-labs,Software,"Singapore, Central Region, Singapore","We help SMEs build custom digital solutions that are integrated, cost-effective, and easy to use.","821,015",Active,2020-01-01,day,,,,,For Profit,https://www.automatelabs.co/,"We help SMEs build custom digital solutions that are integrated, cost-effective, and easy to use. We offer Custom database development, Freight Management System Software, and inventory management system solutions to help SMEs streamline their work process.",,,,
Oceanaire Global,https://www.crunchbase.com/organization/oceanaire-global,"Freight Service, Logistics, Transportation, Warehousing","Singapore, Central Region, Singapore","Oceanaire Global is a freight services company that offers air, ocean, and land transportation services.","825,749",Active,2020-01-01,year,,,,,For Profit,https://www.ocean-aire.com,,,,,
BitTrap,https://www.crunchbase.com/organization/bittrap,"Computer, Software","Singapore, Central Region, Singapore","BitTrap develops cybersecurity software designs to protect the remote workforce in an affordable, reliable and scalable way.","826,223",Active,2020-01-01,year,,,,,For Profit,https://www.bittrap.com/,"BitTrap is a developer of cybersecurity software meant to provide scalable, dependable, and economical protection for remote workers. Users are able to safeguard their remote work according to the company's software, which keeps an eye on the devices of remote employees and sends out early alarms with no false positives and no additional processing expense. They identify attackers soon after the initial breach and before any meaningful harm is done, while also identifying weaknesses.",Seed,,USD,
FinArk,https://www.crunchbase.com/organization/finark-af8e,"Advice, Finance, Insurance","Singapore, Central Region, Singapore","FinArk is a financial advisory firm that offers financial, insurance, investment, and retirement planning services.","836,819",Active,2020-01-01,year,,,,,For Profit,http://www.fin-ark.com,,,,,
Atomatic,https://www.crunchbase.com/organization/atomatic,"Business Development, Information Technology, Management Consulting","Singapore, Central Region, Singapore","Atomatic is a consulting firm that specializes in building, optimizing, marketing, and streamlining systems for the growth of a business.","842,260",Active,2020-01-01,year,,,,,For Profit,https://atomatic.co,,,,,
Particle,https://www.crunchbase.com/organization/particle-f539,"Apps, Art, Artificial Intelligence (AI)","Singapore, Central Region, Singapore",Particle is an app that acts as a digital hub to discover and interact with art and culture.,"867,093",Active,2020-01-01,year,,,,,For Profit,https://www.particle.art,,,,,
Pinnacle,https://www.crunchbase.com/organization/pinnacle-fdda,"Business Development, Management Consulting","Singapore, Central Region, Singapore","Pinnacle is a business management that provides upskilling, and entrepreneurship boot camps.","878,183",Active,2020-01-01,year,,,,,For Profit,https://www.pinnaclelearning.global,,,,,
Kova,https://www.crunchbase.com/organization/kova-95d3,"Brand Marketing, Consulting, Graphic Design","Singapore, Central Region, Singapore","Kova is a brand consultancy that specializes in brand strategy and branding for the frontier tech, hospitality, and real estate industries.","882,023",Active,2020-01-01,year,,,,,For Profit,https://www.kovacollective.co,,,,,
Kakebon,https://www.crunchbase.com/organization/kakebon,"Architecture, Interior Design, Landscaping","Singapore, Central Region, Singapore","Kakebon is a landscape design, resort planning, and theme park design company.","883,378",Active,2020-01-01,year,,,,,For Profit,https://www.kakebon.com,,,,,
Flaxis Technologies,https://www.crunchbase.com/organization/flaxis-technologies,"Advice, Cyber Security, Information Technology, Risk Management, Software","Singapore, Central Region, Singapore","Flaxis Technologies is an information technology firm that offers IT infrastructure, risk management, cyber security, and software services.","886,952",Active,2020-01-01,year,,,,,For Profit,https://flaxis.sg,,,,,
Stellar James Management,https://www.crunchbase.com/organization/stellar-james-management,,"Singapore, Central Region, Singapore",Stellar James Management is a private investment services provider.,"893,408",Active,2020-01-01,year,,,,,For Profit,https://www.stellarjames.com/,Stellar James Management is a private investment services provider.,,,,
Little Blossom,https://www.crunchbase.com/organization/little-blossom,"E-Commerce, Food and Beverage, Manufacturing, Organic Food","Singapore, Central Region, Singapore","Little Blossom is an eCommerce store that provides organic baby food such as brown rice puffs, cereals, gift sets, and feeding essentials.","895,366",Active,2020-01-01,year,,,,,For Profit,https://littleblossom.co,,,,,
