Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
Foody SG,https://www.crunchbase.com/organization/foodysg,"B2C, E-Commerce, Food and Beverage, Food Delivery, Marketplace, Payments, Restaurants","Ho Chi Minh City, NA - Vietnam, Vietnam",Foody.SG - Easiest way to order foods online - is B2C marketplace and social networking for sharing & reviewing restaurants and foods in VN.,"1,040,370",Active,2016-09-09,day,,,,,For Profit,https://foody.sg,"Foody.SG | https://foody.sg - The fastest, easiest and smartest way to order foods online - is the B2C marketplace and social networking for sharing, reviewing and booking restaurants and food-shop in Vietnam.  Foody.SG is integrated some e-commerce platforms as OrderNow (Online ordering, booking and delivery services platform), PayNow (Vietnam's secure online payments platform) and DeliveryNow (logistics and delivery services platform) for optimally serving the customers. ______ ______ ______ Https://Foody.sg belongs to Foody SG Co., Ltd.",Seed,,USD,
InApps Technology,https://www.crunchbase.com/organization/inapps-technology,"Apps, E-Commerce, Information Technology, Real Estate, Smart Contracts, Software, Software Engineering","Tân An, NA - Vietnam, Vietnam",InApps Technology is a software development outsourcing company.,"1,044,804",Active,2016-01-01,year,,,,,For Profit,https://www.inapps.net/,"InApps is a software development company that focuses on the niche market of mobility solutions and high-productivity development teams to help its clients extend their business models. Custom App Development, Mobile App Development, Web App Development, UI/UX Design, MVP App Development for E-Commerce, ATS & Recruitment Flat-form SAAS, and Food & Delivery are some of the services offered by this company.",,,,
MuaBanNhanh,https://www.crunchbase.com/organization/muabannhanh,"E-Commerce, Internet","Ho Chi Minh City, NA - Vietnam, Vietnam",BuyBanNhanh is a Fast and Comprehensive Buy and Sell support system.,"1,060,028",Active,2015-01-01,year,,,,,For Profit,https://muabannhanh.com/,"BuyBanNhanh is a Fast and Comprehensive Buy and Sell support system Ambition: Buy and Sell Fast is the foundation system, social network supporting small and medium enterprises, small businesses, start-up businesses ... Vietnam e-commerce system.  Mission: Connect and support ""power"" for small and medium-sized enterprises and startups to survive, develop and compete for business with ""giants"", domestic and foreign corporations",,,,
TDB Machining Vietnam,https://www.crunchbase.com/organization/tdb-hanoi-co-ltd,"Machinery Manufacturing, Service Industry","Hanoi, NA - Vietnam, Vietnam",Our CNC machining company comprises over 50+ skilled and experienced workers and technicians with over ten years of experience.,"1,071,467",Active,2015-05-28,day,,,,,For Profit,https://tdb.com.vn/,"Our CNC machining company comprises over 50+ skilled and experienced workers and technicians with over ten years of experience. We’ve successfully served over 100+ foreign and domestic customers across 10+ countries. We currently produce over 200,000 PCs per month and are expanding our production to meet the growing demands of our customers.",,,,
Twinger,https://www.crunchbase.com/organization/twinger,"Graphic Design, Software, Web Design, Web Development","Hanoi, NA - Vietnam, Vietnam",We create software products and optimal technology solutions with high quality for businesses,"1,071,914",Active,2015-01-01,year,,,,,For Profit,https://twinger.vn/,"Established in 2015, Twinger is a gathering of enthusiastic, enterprising young people. We are passionate about developing innovative, breakthrough and comprehensive technology solutions to help businesses and organizations in building and promoting brands. Our main services: - Web Development - Mobile Application - UI/UX Design - Brand Identity Design More than 100+ projects in many fields have been implemented successfully and put into practice. - Real estate - Education - Game - app - FMCG - E-commerce technology - Insurance - Banking - Finance We commit to creating software products or optimal technology solutions with high quality and outstanding services for businesses and organizations' operation/sales/branding, thereby actively contributing to the general development of applied Science and Technology in Vietnam. You can find more about our works at https://twinger.vn/",,,,
Âm Nhạc Việt Thanh,https://www.crunchbase.com/organization/âm-nhạc-việt-thanh,E-Commerce,"Ho Chi Minh City, NA - Vietnam, Vietnam","Âm Nhạc Việt Chuyên cung cấp các loại nhạc cụ như piano, organ, guitar, violin, trống, thiết bị âm thanh, thiết bị phòng thu tại Tphcm","1,074,926",Active,2016-09-04,day,,,,,For Profit,https://amnhacvietthanh.vn/,"Âm Nhạc Việt Chuyên cung cấp các loại nhạc cụ như piano, organ, guitar, violin, trống, thiết bị âm thanh, thiết bị phòng thu tại Tphcm",,,,
Bullet Strike Sniper PvP,https://www.crunchbase.com/organization/horus-entertainment-da20,"Apps, Gaming, Mobile Apps, Online Games, Video Games","Hanoi, NA - Vietnam, Vietnam","Welcome to Bullet Strike, the best multiplayer sniper game on mobile, where you'll become the best sniper all time in any challenging arena!","1,077,649",Active,2017-01-01,year,,,,,For Profit,https://bulletstrike.com,"Bullet Strike is the best free online shooter game for mobile devices published by Horus Entertainment, where you can become the best sniper of all time regardless of any challenging arena. Bullet Strike will bring to you unique, challenging survival experience to achieve “the perfect kill shot”. Make a shooting game download free – Bullet Strike – a top FPS game in 2019 must play! Unlock a variety of the best sniper rifles with dozen of attachments! Defeat other sniper warriors and assassins with one motto: One shot is one kill!",,,,
Spark Prep,https://www.crunchbase.com/organization/spark-prep,"Consulting, Education, Higher Education","Hanoi, NA - Vietnam, Vietnam",Spark Prep is an education consulting and tutoring firm.,"1,080,411",Active,2016-01-01,year,,,,,For Profit,https://sparkprep.com,,,,,
Pervorm Asia,https://www.crunchbase.com/organization/pervorm-asia,"Advertising, Analytics, Digital Media, Marketing","Ho Chi Minh City, NA - Vietnam, Vietnam","Pervorm Asia is a data-driven media agency that provides brand uplift campaigns, marketplace campaigns, and audience analysis services.","1,082,889",Active,2017-01-01,year,,,,,For Profit,https://pervorm.vn,,,,,
iFitness,https://www.crunchbase.com/organization/ifitness,Dietary Supplements,"Ho Chi Minh City, NA - Vietnam, Vietnam",Công ty iFitness.vn cung cấp sản phẩm & dụng cụ tập gym giúp các anh chị em tập thể hình nhanh chóng có được thân hình giảm mỡ tăng cơ.,"1,084,847",Active,2015-03-18,day,,,,,For Profit,https://ifitness.vn/,"Công ty iFitness.vn chuyên cung cấp các sản phẩm thể thao & dụng cụ tập gym giúp các anh chị em tập tạ, thể hình nhanh chóng có được thân hình săn chắc, rắn chắc, giảm mỡ tăng cơ. Hãy đến với chúng tôi để có được sự chăm sóc, tư vấn các thông tin đầy đủ nhất về chế độ dinh dưỡng tăng cân tăng cơ, giảm cân giảm mỡ hay tăng cơ giảm mỡ.",,,,
HOT SEO Services,https://www.crunchbase.com/organization/seo-hot-shot,"Advertising, Digital Marketing, Search Engine, SEO, Web Design, Web Development","Ho Chi Minh City, NA - Vietnam, Vietnam",HOT SEO Services is an SEO company that specializes in Google SEO services for individuals and businesses who need to advertise themselves.,"1,103,375",Active,2015-05-06,day,,,,,For Profit,https://dichvuseohot.com/,"HOT SEO Services is an SEO Company with more than 5 years of experience in providing SEO Services, Digital Marketing, Website Design, PPC Advertising, and Social Marketing. They are a team of experienced and talented professionals who have lived and worked with Search Marketing for over 5 years.   They have developed strategies for finding top brands for SMEs across many leading industries and sectors in Vietnam.   To make sure customers can find your website better displayed, they can make your business online presence successful with standard SEO web design, SEO Services, PPC Advertising, Social Media Marketing, and more.",,,,
PAM design,https://www.crunchbase.com/organization/pam-design,"Architecture, Construction, Interior Design","Da Nang, NA - Vietnam, Vietnam","PAM design is an interior design, architecture and construction company.","1,109,975",Active,2016-10-17,day,,,,,For Profit,https://thepamdesign.com/,,,,,
SuperShip,https://www.crunchbase.com/organization/supership-d560,"E-Commerce, Freight Service","Ho Chi Minh City, NA - Vietnam, Vietnam","SuperShip is a fast delivery service, effective money collection for e-commerce.","1,116,905",Active,2015-06-06,day,,,,,For Profit,https://supership.vn/,"SuperShip is a fast delivery service, effective money collection for e-commerce. Proud to be the unit with the highest success rate of delivery and the best customer care service. With outstanding innovations in the management system, operating models and close support policies. SuperShip has met the customers' strict requirements.",,,,
Helios,https://www.crunchbase.com/organization/helios-776e,"Information and Communications Technology (ICT), Information Technology, Software","Hanoi, NA - Vietnam, Vietnam","Helios is an ICT company that offers system analysis, technical consulting, software solutions, and architecture design services.","1,118,825",Active,2015-01-01,year,,,,,For Profit,https://heliosys.com.vn/,,,,,
eLoan,https://www.crunchbase.com/organization/eloan-2798,"Finance, Funding Platform, Lending","Ho Chi Minh City, NA - Vietnam, Vietnam",eLoan is a financial services firm that helps businesses and individuals access funding sources provided through crowdfunding.,"1,125,204",Active,2017-01-01,year,,,,,For Profit,https://eloan.net/,,,,,
ProHOUSE.com.vn,https://www.crunchbase.com/organization/prohouse-com-vn,"Commercial Real Estate, Real Estate, Rental Property","Ho Chi Minh City, NA - Vietnam, Vietnam",ProHOUSE.com.vn is a real estate firm that specializes in rental properties.,"1,131,345",Active,2016-01-01,year,,,,,For Profit,https://www.prohouse.com.vn,"ProHOUSE Co.,LTD is a real estate company that specializes in the listing of villas and apartments for rent in various districts of Ho Chi Minh City. The company offers a range of services including professional real estate photography, 3D Matterport, drone photography, and videos. ProHOUSE Co.,LTD also provides a platform for clients to view and rent properties. The company's services are free for all clients.",,,,
Trustsales,https://www.crunchbase.com/organization/trustsales,,"Hanoi, NA - Vietnam, Vietnam","Trustsales provides customers with IT products, services, and solutions.","1,138,147",Active,2015-07-02,day,,,,,For Profit,https://trustsales.vn/,"Trustsales provides customers with IT products, services, and solutions. The company was was established on July 2, 2015 by the Department of Planning and Investment of Da Lat city.",,,,
J&S Consulting,https://www.crunchbase.com/organization/j-s-consulting,"Consulting, Human Resources, Recruiting","Ho Chi Minh City, NA - Vietnam, Vietnam","J&S Consultancy Limited offers HR consulting, focusing on executive search and organizational development.","1,147,093",Active,2016-01-01,year,,,,,For Profit,https://jsconsulting.asia,,,,,
Enablecode,https://www.crunchbase.com/organization/enablecode,"Graphic Design, Information Technology, Mobile Apps, Software","Ho Chi Minh City, NA - Vietnam, Vietnam","Enablecode is a software development company that provides website programming, mobile programming, and graphic design services.","1,149,000",Active,2015-01-01,year,,,,,For Profit,http://enablecode.vn,,,,,
