Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
ComPDFKit PDF SDK,https://www.crunchbase.com/organization/compdfkit,"Professional Services, Software","Singapore, Central Region, Singapore",The ComPDFKit SDK contains PDF SDK and Conversion SDK.,"472,584",Active,2021-01-01,day,,,,,For Profit,https://www.compdf.com,"PDF Technologies has focused on PDF for years. The solutions include PDF SDK, Conversion SDK, Web Viewer, API Tools, and Document AI. We can also provide Software and SDK solutions for industries like education, government, Construction, Aviation, etc. ComPDFKit is the SDK and API product we provided that allows developers or companies to integrate PDF editing, annotating, converting, form filling, digital signing, comparing, measuring, and redacting into any device. ComPDFKit Updates: 1. ComPDFKit API: https://api.compdf.com/api/pricing  Sign up and Get 100 Free Files Processing Monthly. Allow you to edit & convert PDF files, split/merge/insert/rotate/delete/extract PDF pages, and process PDFs with OCR. 2. Online Tools: https://www.compdf.com/pdf-tools All are 100% free! Work with PDF in ComPDFKit online PDF tools to convert PDF files to/from docx, xlsx, pptx, png, jpg, html, txt, csv, rtf files. 3. Web Demo: https://www.compdf.com/webviewer/demo View, Edit, Annotate, Compare, Sign, Encrypt, Decrypt, PDF files, and Create/fill forms online for free. 4. Signatures Digital signatures and electronic signatures for all your needs for signing documents. ComPDFKit SDK updated and optimized the signature types, empowering your apps to create a self-signed digital ID and sign your digital papers. Free trial our demo for your programs: https://www.compdf.com/contact-sales",,,,
TruDoc,https://www.crunchbase.com/organization/trudoc,"Advice, Blockchain, Business Development, Document Management","Singapore, Central Region, Singapore",TruDoc is a blockchain-based document verification and title transfer platform that provides advice and workflow management services.,"473,934",Active,2021-01-01,year,,,,,For Profit,https://www.trudoc.io,,,,,
Siena,https://www.crunchbase.com/organization/siena-f5e9,"Fertility, Fitness, Health Care, Wellness","Singapore, Central Region, Singapore","Siena provides fertility, hair and skin treatment, general health, and sexual health services.","474,933",Active,2021-01-01,year,,,,,For Profit,https://www.sienahealth.com,,,,,
ixLegacy,https://www.crunchbase.com/organization/ixlegacy,"Asset Management, Finance","Singapore, Central Region, Singapore","ixLegacy is an asset management firm with a focus on technology and healthcare sectors, offering deep insights and long-term strategies.","488,127",Active,2021-01-01,year,,,,,For Profit,http://www.ixlegacy.com,"ixLegacy operates as an asset management firm. The company focuses on providing deep insights and long-term investment management strategies. It has a particular interest in the Technology and Healthcare sectors. As a financial advisor, ixLegacy also offers strategies in digital technology. The company's services are designed to help clients manage their assets effectively and make informed investment decisions.",,,,
Santa,https://www.crunchbase.com/organization/santa-560e,"Browser Extensions, Internet, Web Browsers","Singapore, Central Region, Singapore",Santa is a web browser.,"488,181",Active,2021-01-01,year,,,,,For Profit,https://www.santabrowser.com,Santa is software used for browsing. The users can monetize their data without compromising their privacy. Santa browser is  the next gen Web 3.0 browser which is democratizing the way you experience the internet.,,,,
Ecoflow,https://www.crunchbase.com/organization/ecoflow-3f58,"Project Management, Sustainability, Water","Singapore, Central Region, Singapore","Ecoflow is a water solutions company that offers plumbing, automated irrigation, and rainwater harvesting system services.","490,698",Active,2021-01-01,year,,,,,For Profit,https://www.ecoflow.sg,,,,,
Wildcats,https://www.crunchbase.com/organization/wildcats,"EdTech, SaaS","Singapore, Central Region, Singapore","A hunting ground of opportunities that enable small businesses to sell and purchase startup kits, entrepreneurial education and experience.","492,485",Active,2021-01-01,year,,,,,For Profit,https://wildcats.io,,,,,
FLOW Digital Infrastructure,https://www.crunchbase.com/organization/flow-digital-infrastructure,"Data Center, Infrastructure","Singapore, Central Region, Singapore",Flow Digital Infrastructure is a digital infrastructure platform.,"492,865",Active,2021-01-01,year,2021-11-11,day,,,For Profit,https://www.flowdigital.com,"Flow Digital Infrastructure is a digital infrastructure platform. Flow invests and operates in the key physical assets of the digital infrastructure ecosystem, including cloud, hyperscale, and enterprise data centers as well as network and fiber assets, across the Asia Pacific region.",M&A,,,
Jinkou,https://www.crunchbase.com/organization/jinkou,"Apps, E-Commerce, Payments, Web3","Singapore, Central Region, Singapore","Jinkou is a payments firm that provides a web3 ecosystem, POS payment device, JPay app, and multiverse payment or shopping experiences.","493,302",Active,2021-01-01,year,,,,,For Profit,https://jinkou.io,,,,,
Singapore Deep-Tech Alliance,https://www.crunchbase.com/organization/singapore-deep-tech-alliance,"Finance, Venture Capital","Singapore, Central Region, Singapore","Singapore Deep-Tech Alliance accelerates sustainable changes by empowering founders to build, validate, and scale deep-tech startups.","494,349",Active,2021-01-01,year,,,,,For Profit,http://www.sdta.sg/,"Singapore Deep-Tech Alliance (SDTA) partners founders to rapidly build, validate, and scale ClimateTech startups from technologies designed for the Energy, Healthcare, Manufacturing, and Semiconductor industries through a public-private partnership with Corporates, Investors, Research Institutions, and Government and Regulatory Agencies. Our vision is to be the world's most impactful venture builder that uses advanced technologies to fast-track the global goals. Join our ventures to solve societal challenges today.",,,,
Idle Cyber,https://www.crunchbase.com/organization/idle-cyber,"Blockchain, Cryptocurrency, Gaming","Singapore, Central Region, Singapore",Idle Cyber is a play to earn blockchain game.,"499,681",Active,2021-01-01,year,,,,,For Profit,https://idlecyber.com,"Idle Cyber is a game of frontier defense and RPG heroes collection mixed in blockchain technology. It offers adventure games that help to win and earn tokens and valuable NFT assets, enabling players to maximize their value and make profits through DeFi features.",Seed,,USD,
EZ Wage,https://www.crunchbase.com/organization/ez-wage,"Financial Services, Mobile Apps, Transaction Processing","Singapore, Central Region, Singapore",EZ Wage is a financial wellness platform that helps with financial transactions.,"499,836",Active,2021-01-01,year,,,,,For Profit,https://ezwage.com,,Seed,,USD,
Docuf.AI,https://www.crunchbase.com/organization/docuf-ai,"Artificial Intelligence (AI), Information Technology, Software","Singapore, Central Region, Singapore",Docuf.AI provides an AI OCR Solution for companies to automate their manual data entry processes.,"502,932",Active,2021-01-01,month,,,,,For Profit,https://docuf.ai,,,,,
iPlena,https://www.crunchbase.com/organization/iplena,"Information Technology, Mobile Apps, Personal Health, Wellness","Singapore, Central Region, Singapore",iPlena is a mobile app that offers AR imaging-equipped body scans to identify signs of imbalances and provide custom exercise routines.,"503,250",Active,2021-01-01,year,,,,,For Profit,https://iplena.ai/,,,,,
Cryptvise,https://www.crunchbase.com/organization/cryptvise,"FinTech, Software","Singapore, Central Region, Singapore",world’s largest crypto-fiat banking ecosystem,"510,677",Active,2021-01-01,day,,,,,For Profit,https://cryptvise.com,"With a concrete ambition to create the world’s largest crypto-fiat banking ecosystem, we are advancing towards redefining the boundaries of an exchange. Our enhanced AI engine, licensed Gold mines, stablecoin and tokens are just a step ahead to provide secure solutions worldwide.",Seed,,USD,
ARC the Community,https://www.crunchbase.com/organization/arc-fcd3,"Information Technology, Social Network","Singapore, Central Region, Singapore",ARC is a NFT membership platform founded by Kiat Lim.,"520,989",Active,2021-01-01,year,,,,,For Profit,https://arccommunity.com/,"Founded by Kiat Lim and Elroy Cheo, ARC is an app-based NFT membership private platform designed as a social space on which to connect and collaborate. ARC aims to bring together people into a high-trust environment to create collaborations and fun, engaging experiences together.",,,,
Astarter,https://www.crunchbase.com/organization/astarter,"Financial Services, Information Technology, Software","Singapore, Central Region, Singapore",Astarter is a software firm that designs and offers financial services with a sustainable ecosystem.,"525,465",Active,2021-01-01,year,,,,,For Profit,https://www.astarter.io/,,Seed,,USD,
NFT1,https://www.crunchbase.com/organization/nft1,"Blockchain, Consulting, Cryptocurrency","Singapore, Central Region, Singapore",NFT1 is a blockchain technology company that focuses on crypto arts.,"527,950",Active,2021-01-01,year,,,,,For Profit,https://nft1.global,NFT1 is a blockchain technology company that focuses on crypto arts. NFT1 was founded in 2021 and was headquartered in Singapore.,,,,
Z1 Financial,https://www.crunchbase.com/organization/z1-financial,"Financial Services, Real Estate Investment, Trading Platform","Singapore, Central Region, Singapore",Z1 Financial is an investment platform that focuses on creating opportunities for real estate investments and digital asset monetization.,"528,172",Active,2021-01-01,year,,,,,For Profit,https://z1f.io,,,,,
Mohjo,https://www.crunchbase.com/organization/mohjo,"Dairy, E-Commerce, Food and Beverage, Grocery","Singapore, Central Region, Singapore",Mohjo produces almond milk and almond-based beverages for the market.,"528,919",Active,2021-01-01,month,,,,,For Profit,https://findyourmohjo.com,"Mohjo is an online store that offers almond milk prodcuts. They provide unsweetened, sweetened, and chocolate almond milk products that contain nuts, roots, and fruits, allowing consumers to have a healthy nature-friendly product that is good for the environment.",Seed,,USD,
JustFound,https://www.crunchbase.com/organization/justfound,"Information Technology, Marketing, Mobile Apps, Social Media Management, Software, Web Development","Singapore, Central Region, Singapore","JustFound is a digital branding agency that provides web development, digital branding, and digital content creation services.","538,765",Active,2021-01-01,year,,,,,For Profit,https://justfound.app,"Justfoundworld operates in the information technology sector, focusing on creating technology for media and marketing. The company's primary product is JustFound.app, a platform that regularly releases new articles. The app is designed with a responsive layout, emphasizing the importance of mobile-friendly design in today's digital landscape. The company's team consists of four employees, who work together to deliver these services.",,,,
