Organization Name,Organization Name URL,Industries,Headquarters Location,Description,CB Rank (Company),Operating Status,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Full Description,Funding Status,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD)
PHILIPPINE NATIONAL CONSTRUCTION CORP,https://www.crunchbase.com/organization/philippine-national-construction-corp,"Construction, Contact Management, Government","Bicutan, Rizal, Philippines",PNCC is a public organization focused on general contracting with private or state agencies or instrumentalities in the construction sector.,"1,207,234",Active,1966-11-22,day,1974-03-13,day,,,For Profit,http://www.pncc.ph,"The company was originally incorporated under the name of Construction Development Corporation of the Philippines (CDCP) in 1966 for a term of fifty (50) years. In 1983, the company name was changed to Philippine National Construction Corporation (PNCC) in order to reflect the magnitude of the equity investment of the Government of the company. The primary purpose of the company is to carry on the conduct a general contracting business with the private or government department, subdivision, instrumentality, office, institution or agency, including the designing, constructing, enlarging, repairing, remodeling, operation, maintenance, financing or otherwise engaging in any work upon buildings, roads, sidewalks, highways, bridges, dams, public markets, irrigation systems, manufacturing plants or other public improvements, to engage in iron, steel, wood, bricks, concrete, stone, cement masonry and earth construction; and to enter into and execute contracts or to receive assignments of contracts therefore or relating thereto; also to manufacture and/or furnish building materials, equipment and supplies connected herewith; and to engage in any and all activities and business undertaking as may be necessary or incidental to accomplish the primary purpose and objectives of the Corporation that will contribute to the economic development of the country.",IPO,,,
Grupo Agatep,https://www.crunchbase.com/organization/grupo-agatep,"Advertising, Communications Infrastructure, Digital Marketing, Events, Public Relations","Pasig, Rizal, Philippines","Grupo Agatep is a marketing communications agency that offers advertising, public relations, digital, and events services.","1,207,307",Active,1989-01-01,year,,,,,For Profit,https://www.grupoagatep.com/,,,,,
Philippine National Oil Company,https://www.crunchbase.com/organization/philippine-national-oil-company,"Energy, Government, Oil and Gas","Manila, Manila, Philippines",Philippine National Oil Company is a government corporation that oversees the production and maintenance of the supply of oil.,"1,211,556",Active,1973-11-09,day,,,,,For Profit,https://www.pnoc.com.ph/,,,,,
United Paragon,https://www.crunchbase.com/organization/united-paragon-mining-corp,"Mining, Precious Metals","Mandaluyong, Cavite, Philippines","United Paragon is a gold mining company that explore, develop and sale gold.","1,214,916",Active,1970-01-01,year,1973-04-02,day,,,For Profit,http://www.unitedparagon.com,United Paragon is an exploration company. They produce gold. It is pursuing various options to raise the amount required to finance the rehabilitation and further development of the mine.,IPO,,,
Adventist International Institute of Advanced Studies,https://www.crunchbase.com/organization/adventist-international-institute-of-advanced-studies,"E-Learning, Education, Higher Education, Universities","Silang, Cavite, Philippines",Adventist International Institute of Advanced Studies is a post graduation university.,"1,222,133",Active,1986-01-31,day,,,,,For Profit,https://www.aiias.edu,"AIIAS offers degree programs in biblical studies, theological historical studies, applied theology, business, education, and public health. AIIAS students and faculty come from 70 different countries. AIIAS is an institution that offers graduate programs. Thus, students can choose from seven degree programs in graduate school and seven degree programs in the Theological Seminary.",,,,
Bangko Kabayan,https://www.crunchbase.com/organization/bangko-kabayan,"Banking, Financial Services, Personal Finance","Balanga, Batangas, Philippines",Bangko Kabayan serves economic development by providing financial products and services to MSMEs and individuals.,"1,229,612",Active,1957-01-01,year,,,,,For Profit,https://www.bangkokabayan.com/,,,,,
RFM,https://www.crunchbase.com/organization/rfm,"Fast-Moving Consumer Goods, Food and Beverage, Food Processing","Mandaluyong, Cavite, Philippines","RFM is a food and beverage company that sells biscuits, pasta, noodles, snacks, ice creams, and other flour-based products.","1,230,438",Active,1958-01-01,year,,,,,For Profit,https://www.rfmfoods.com,,,,,
Honda Philippines,https://www.crunchbase.com/organization/honda-philippines,"Automotive, Electric Vehicle, Information Technology, Manufacturing","Batangas, Batangas City, Philippines",Honda Philippines is a motorcycle manufacturer whose mission is to put advanced technology at the service of people and the environment.,"1,230,902",Active,1973-01-01,year,,,,,For Profit,https://www.hondaph.com/,,,,,
TDG Ventures,https://www.crunchbase.com/organization/tdg-ventures,"Hospitality, Insurance, Leisure","Taguig, Rizal, Philippines",Travel tech investment arm of Transnational Diversified Group,"1,234,805",Active,1976-01-01,year,,,,,For Profit,http://www.tdgworld.com,,,,,
First Consolidated Bank,https://www.crunchbase.com/organization/first-consolidated-bank,"Banking, Finance, Financial Services","Tagbilaran City, Tagbilaran, Philippines",First Consolidated Bank is a banking firm that provides banking and financial services.,"1,241,864",Active,1982-01-01,year,,,,,For Profit,https://fcb.com.ph,,,,,
Philippine Infradev Holdings,https://www.crunchbase.com/organization/philippine-infradev-holdings,"Construction, Mining, Real Estate","Makati, Manila, Philippines","Philippine Infradev Holdings is involved in infrastructure, mining explorations, and real estate development.","1,247,540",Active,1975-02-24,day,1978-02-27,day,,,For Profit,http://www.infra.com.ph,"Philippine Infradev Holdings constructs housing and commercial projects to offer a way of life. Real estate development and mining exploration are two of its activities. They respond to the requirement for future environmental care and preservation. They promote supportive social advancement for their employees, resulting in long-term success for the business and its stockholders.",IPO,,,
World Citi Colleges,https://www.crunchbase.com/organization/world-citi-colleges,"Education, Higher Education, Training","Quezon City, Quezon City, Philippines","World Citi Colleges is an education center that provides courses for senior high school, bachelor's degrees, and master's degrees.","1,250,420",Active,1971-06-15,day,,,,,For Profit,https://www.worldciti.edu.ph/,,,,,
Agribusiness Rural Bank,https://www.crunchbase.com/organization/agribusiness-rural-bank,"Banking, Finance, Financial Services","Pasig, Rizal, Philippines",Agribusiness Rural Bank is a bank that provides financial services.,"1,254,330",Active,1978-01-01,year,,,,,For Profit,https://agribank.com.ph/,,,,,
Truck Moves,https://www.crunchbase.com/organization/truck-moves,"Commercial, Delivery, Transportation","Australia, Isabela, Philippines",Truck Moves is a transportation firm that offers drive away services for commercial vehicles and trucks.,"1,259,917",Active,1988-01-01,year,,,,,For Profit,https://www.truckmoves.com.au/,,,,,
UERMMMCI,https://www.crunchbase.com/organization/uermmmci,"Education, Higher Education, Universities","Quezon City, Quezon City, Philippines","UERMMMCI is an educational institution that provides medicine, nursing, and rehabilitation courses.","1,263,640",Active,1956-01-01,year,,,,,For Profit,https://uerm.edu.ph,,,,,
Simplex Industrial Corporation,https://www.crunchbase.com/organization/simplex-industrial-corporation,"Industrial, Manufacturing, Plastics and Rubber Manufacturing","Caloocan, Caloocan, Philippines",Simplex Industrial Corporation is a distributor of rubber sealing products.,"1,265,244",Active,1980-01-01,year,,,,,For Profit,https://simplex.com.ph,,,,,
Cofta Mouldings Corporation,https://www.crunchbase.com/organization/cofta-mouldings-corporation,"Consumer Goods, E-Commerce, Furniture, Manufacturing, Plastics and Rubber Manufacturing","Quezon City, Quezon City, Philippines",Cofta Mouldings Corporation manufactures plastic furniture and offers an online store for purchase.,"1,266,847",Active,1988-01-01,year,,,,,For Profit,https://coftaph.com,"Cofta Mouldings Corporation is a manufacturing company that specializes in the production of Monobloc plastic furniture. Starting its operations in 1988, it has grown to become a significant player in the industry. The company offers a wide range of products, including chairs, tables, and other types of furniture. These products are known for their durability and design, making them suitable for various settings. Cofta Mouldings Corporation also provides an online store where customers can browse and purchase their products conveniently.",,,,
Motortrade,https://www.crunchbase.com/organization/motortrade,"Automotive, Retail","Mandaluyong, Cavite, Philippines",Motortrade Nationwide Corporation is a multi-brand motorcycle dealer offering various brands and services.,"1,276,555",Active,1979-01-01,year,,,,,For Profit,https://motortrade.com.ph,,,,,
Jackstones,https://www.crunchbase.com/organization/jackstones,"Property Development, Real Estate","Taguig, Rizal, Philippines",Jackstones is a holding company that is involved in real estate services.,"1,276,784",Active,1964-01-01,year,1967-10-27,day,,,For Profit,http://www.jackstonesinc.com,"Jackstones produces and trades cement and related goods. It serves as a holding corporation for assets, enterprises, and initiatives.",IPO,,,
SBS Philippines,https://www.crunchbase.com/organization/sbs-philippines,Chemical,"Quezon City, Quezon City, Philippines",SBS Philippines is one of the chemical trader-distributor in the Philippines supplying a diverse customer.,"1,283,193",Active,1970-01-01,year,,,,,For Profit,http://www.sytengco.com/,"SBS Philippines is one of the chemical trader-distributor in the Philippines supplying a diverse customer. The company also provides logistics management services, such as sourcing, procuring, warehousing, and transporting chemical products and materials.",,,,
